pincode,area,district,state,region_type,fdh_id,mst_id,olt_id,serviceable,max_speed_available_mbps
331023,Sadulpur,Churu,Rajasthan,rural,FDH-04563,MST-04563,OLT-04563,False,50
331024,Fatehpur,Sikar,Rajasthan,rural,FDH-04564,MST-04564,OLT-04564,True,200
331025,Jhunjhunu,Jhunjhunun,Rajasthan,rural,FDH-04565,MST-04565,OLT-04565,True,200
331026,Alsisar,Jhunjhunun,Rajasthan,rural,FDH-04566,MST-04566,OLT-04566,False,100
331027,Jhunjhunu,Jhunjhunun,Rajasthan,rural,FDH-04567,MST-04567,OLT-04567,False,50
331028,Alsisar,Jhunjhunun,Rajasthan,urban,FDH-04568,MST-04568,OLT-04568,True,1000
331029,Churu,Churu,Rajasthan,urban,FDH-04569,MST-04569,OLT-04569,True,500
331030,Bhikhansar,Jhunjhunu,Rajasthan,rural,FDH-04570,MST-04570,OLT-04570,False,100
331031,Churu,Churu,Rajasthan,urban,FDH-04571,MST-04571,OLT-04571,True,100
331033,Kayamsar,Sikar,Rajasthan,rural,FDH-04572,MST-04572,OLT-04572,False,500
331301,Sadulpur,Churu,Rajasthan,rural,FDH-04573,MST-04573,OLT-04573,False,1000
331302,Taranagar,Churu,Rajasthan,rural,FDH-04574,MST-04574,OLT-04574,True,200
331303,Sadulpur,Churu,Rajasthan,suburban,FDH-04575,MST-04575,OLT-04575,True,100
331304,Taranagar,Churu,Rajasthan,rural,FDH-04576,MST-04576,OLT-04576,True,100
331305,Sadulpur,Churu,Rajasthan,urban,FDH-04577,MST-04577,OLT-04577,True,50
331402,Sardarshahar,Churu,Rajasthan,suburban,FDH-04578,MST-04578,OLT-04578,False,100
331403,Sardarshahar,Churu,Rajasthan,suburban,FDH-04579,MST-04579,OLT-04579,False,500
331404,Kundgate Shahpura,Bhilwara,Rajasthan,rural,FDH-04580,MST-04580,OLT-04580,False,200
331411,Sardarshahr,Churu,Rajasthan,urban,FDH-04581,MST-04581,OLT-04581,True,1000
331501,Ratangarh,Churu,Rajasthan,rural,FDH-04582,MST-04582,OLT-04582,False,50
331502,Sujangarh,Churu,Rajasthan,suburban,FDH-04583,MST-04583,OLT-04583,True,50
331503,Sujangarh,Churu,Rajasthan,rural,FDH-04584,MST-04584,OLT-04584,True,500
331504,Ratangarh,Churu,Rajasthan,rural,FDH-04585,MST-04585,OLT-04585,False,100
331505,Sujangahr,Churu,Rajasthan,rural,FDH-04586,MST-04586,OLT-04586,False,200
331506,Sujangarh,Churu,Rajasthan,urban,FDH-04587,MST-04587,OLT-04587,True,500
331507,Sujangarh,Churu,Rajasthan,rural,FDH-04588,MST-04588,OLT-04588,False,500
331517,Sujangarh,Churu,Rajasthan,rural,FDH-04589,MST-04589,OLT-04589,False,500
331518,Sujangarh,Churu,Rajasthan,suburban,FDH-04590,MST-04590,OLT-04590,True,1000
331701,Sadulpur,Churu,Rajasthan,suburban,FDH-04591,MST-04591,OLT-04591,True,200
331801,Bikaner,Bikaner,Rajasthan,urban,FDH-04592,MST-04592,OLT-04592,True,500
331802,Ratangarh,Churu,Rajasthan,rural,FDH-04593,MST-04593,OLT-04593,False,100
331803,Dungargarh,Bikaner,Rajasthan,rural,FDH-04594,MST-04594,OLT-04594,False,50
331811,Bikaner,Bikaner,Rajasthan,urban,FDH-04595,MST-04595,OLT-04595,True,200
332001,Sikar,Sikar,Rajasthan,suburban,FDH-04596,MST-04596,OLT-04596,False,200
332002,Sikar,Sikar,Rajasthan,urban,FDH-04597,MST-04597,OLT-04597,True,1000
332021,Sikar,Sikar,Rajasthan,urban,FDH-04598,MST-04598,OLT-04598,True,200
332023,Sikar,Sikar,Rajasthan,urban,FDH-04599,MST-04599,OLT-04599,True,1000
332024,Sikar,Sikar,Rajasthan,suburban,FDH-04600,MST-04600,OLT-04600,True,500
332025,Sikar,Sikar,Rajasthan,urban,FDH-04601,MST-04601,OLT-04601,True,500
332026,Sikar,Sikar,Rajasthan,urban,FDH-04602,MST-04602,OLT-04602,True,1000
332027,Sikar,Sikar,Rajasthan,urban,FDH-04603,MST-04603,OLT-04603,True,1000
332028,Sikar,Sikar,Rajasthan,suburban,FDH-04604,MST-04604,OLT-04604,True,100
332029,Sikar,Sikar,Rajasthan,suburban,FDH-04605,MST-04605,OLT-04605,False,100
332030,Sikar,Sikar,Rajasthan,suburban,FDH-04606,MST-04606,OLT-04606,True,100
332031,Sikar,Sikar,Rajasthan,urban,FDH-04607,MST-04607,OLT-04607,True,500
332041,Sikar,Sikar,Rajasthan,urban,FDH-04608,MST-04608,OLT-04608,True,500
332042,Sikar,Sikar,Rajasthan,urban,FDH-04609,MST-04609,OLT-04609,False,1000
332301,Fatehpur,Sikar,Rajasthan,urban,FDH-04610,MST-04610,OLT-04610,True,200
332302,Fatehpur Shekhawati,Sikar,Rajasthan,urban,FDH-04611,MST-04611,OLT-04611,False,500
332303,Fatehpur,Sikar,Rajasthan,urban,FDH-04612,MST-04612,OLT-04612,True,200
332304,Fatehpur,Sikar,Rajasthan,rural,FDH-04613,MST-04613,OLT-04613,True,50
332305,Fatehpur,Sikar,Rajasthan,rural,FDH-04614,MST-04614,OLT-04614,False,100
332307,Fatehpur,Sikar,Rajasthan,rural,FDH-04615,MST-04615,OLT-04615,False,50
332311,Fatehpur,Sikar,Rajasthan,rural,FDH-04616,MST-04616,OLT-04616,False,200
332312,Sikar,Sikar,Rajasthan,urban,FDH-04617,MST-04617,OLT-04617,True,200
332315,Fatehpur,Sikar,Rajasthan,rural,FDH-04618,MST-04618,OLT-04618,False,200
332316,Fatehpur Shekhawati,Sikar,Rajasthan,urban,FDH-04619,MST-04619,OLT-04619,True,200
332317,Fatehpur,Sikar,Rajasthan,urban,FDH-04620,MST-04620,OLT-04620,True,50
332318,Fatehpur,Sikar,Rajasthan,rural,FDH-04621,MST-04621,OLT-04621,False,50
332401,Fatehpur,Sikar,Rajasthan,rural,FDH-04622,MST-04622,OLT-04622,True,100
332402,Sikar,Sikar,Rajasthan,urban,FDH-04623,MST-04623,OLT-04623,True,500
332403,Sikar,Sikar,Rajasthan,suburban,FDH-04624,MST-04624,OLT-04624,True,200
332404,Srimadhopur,Sikar,Rajasthan,rural,FDH-04625,MST-04625,OLT-04625,True,200
332405,Sikar,Sikar,Rajasthan,suburban,FDH-04626,MST-04626,OLT-04626,True,200
332406,Sikar,Sikar,Rajasthan,suburban,FDH-04627,MST-04627,OLT-04627,True,500
332411,Srimadhopur,Sikar,Rajasthan,urban,FDH-04628,MST-04628,OLT-04628,True,500
332601,Srimadhopur,Sikar,Rajasthan,rural,FDH-04629,MST-04629,OLT-04629,False,50
332602,Srimadhopur,Sikar,Rajasthan,rural,FDH-04630,MST-04630,OLT-04630,True,50
332603,Srimadhopur,Sikar,Rajasthan,rural,FDH-04631,MST-04631,OLT-04631,True,50
332701,Srimadhopur,Sikar,Rajasthan,rural,FDH-04632,MST-04632,OLT-04632,False,100
332702,Srimadhopur,Sikar,Rajasthan,rural,FDH-04633,MST-04633,OLT-04633,True,50
332703,Srimadhopur,Sikar,Rajasthan,rural,FDH-04634,MST-04634,OLT-04634,False,100
332705,Nimkathana,Sikar,Rajasthan,suburban,FDH-04635,MST-04635,OLT-04635,True,200
332706,Na,Sikar,Rajasthan,rural,FDH-04636,MST-04636,OLT-04636,False,50
332707,Nimkathana,Sikar,Rajasthan,urban,FDH-04637,MST-04637,OLT-04637,True,1000
332708,Nimkathana,Sikar,Rajasthan,rural,FDH-04638,MST-04638,OLT-04638,False,100
332709,Nimkathana,Sikar,Rajasthan,suburban,FDH-04639,MST-04639,OLT-04639,False,200
332710,Danta Ramgarh,Sikar,Rajasthan,rural,FDH-04640,MST-04640,OLT-04640,False,100
332711,Nimkathana,Sikar,Rajasthan,suburban,FDH-04641,MST-04641,OLT-04641,True,500
332712,Srimadhopur,Sikar,Rajasthan,rural,FDH-04642,MST-04642,OLT-04642,False,100
332713,Na,Sikar,Rajasthan,rural,FDH-04643,MST-04643,OLT-04643,False,50
332714,Nimkathana,Sikar,Rajasthan,suburban,FDH-04644,MST-04644,OLT-04644,True,50
332715,Srimadhopur,Sikar,Rajasthan,urban,FDH-04645,MST-04645,OLT-04645,True,1000
332716,Khetri,Jhunjhunun,Rajasthan,rural,FDH-04646,MST-04646,OLT-04646,False,100
332718,Nimkathana,Sikar,Rajasthan,rural,FDH-04647,MST-04647,OLT-04647,False,100
332719,Nimkathana,Sikar,Rajasthan,suburban,FDH-04648,MST-04648,OLT-04648,False,50
332721,Nimkathana,Sikar,Rajasthan,rural,FDH-04649,MST-04649,OLT-04649,True,100
332722,Srimadhopur,Sikar,Rajasthan,urban,FDH-04650,MST-04650,OLT-04650,True,200
332742,Srimadhopur,Sikar,Rajasthan,urban,FDH-04651,MST-04651,OLT-04651,True,500
332746,Khetri,Jhunjhunun,Rajasthan,suburban,FDH-04652,MST-04652,OLT-04652,False,1000
333001,Jhunjhunu,Jhunjhunun,Rajasthan,rural,FDH-04653,MST-04653,OLT-04653,False,50
333011,Jhunjhunu,Jhunjhunun,Rajasthan,urban,FDH-04654,MST-04654,OLT-04654,True,1000
333012,Udaiprwati,Jhunjhunun,Rajasthan,rural,FDH-04655,MST-04655,OLT-04655,True,500
333021,Udaipurwati,Jhunjhunun,Rajasthan,rural,FDH-04656,MST-04656,OLT-04656,False,500
333022,Udaipurwati,Jhunjhunun,Rajasthan,rural,FDH-04657,MST-04657,OLT-04657,False,50
333023,Jhunjhunu,Jhunjhunun,Rajasthan,rural,FDH-04658,MST-04658,OLT-04658,False,50
333024,Jhunjhunun,Jhunjhunun,Rajasthan,urban,FDH-04659,MST-04659,OLT-04659,True,1000
333025,Chirawa,Jhunjhunun,Rajasthan,suburban,FDH-04660,MST-04660,OLT-04660,False,1000
333026,Chirawa,Jhunjhunun,Rajasthan,rural,FDH-04661,MST-04661,OLT-04661,False,500
333027,Chirawa,Jhunjhunun,Rajasthan,urban,FDH-04662,MST-04662,OLT-04662,True,1000
333028,Chirawa,Jhunjhunun,Rajasthan,rural,FDH-04663,MST-04663,OLT-04663,False,50
333029,Surajgarh,Jhunjhunun,Rajasthan,rural,FDH-04664,MST-04664,OLT-04664,False,50
333030,Surajgarh,Jhunjhunun,Rajasthan,rural,FDH-04665,MST-04665,OLT-04665,False,200
333031,Chirawa,Jhunjhunun,Rajasthan,suburban,FDH-04666,MST-04666,OLT-04666,True,1000
333032,Udaipurwati,Jhunjhunun,Rajasthan,rural,FDH-04667,MST-04667,OLT-04667,True,500
333033,Surajgarh,Jhunjhunun,Rajasthan,suburban,FDH-04668,MST-04668,OLT-04668,True,50
333034,Khetri,Jhunjhunun,Rajasthan,rural,FDH-04669,MST-04669,OLT-04669,True,50
333035,Chirawa,Jhunjhunun,Rajasthan,rural,FDH-04670,MST-04670,OLT-04670,True,50
333036,Khetri,Jhunjhunun,Rajasthan,urban,FDH-04671,MST-04671,OLT-04671,True,500
333037,Papurana,Jhunjhunu,Rajasthan,rural,FDH-04672,MST-04672,OLT-04672,True,50
333041,Jhunjhunu,Jhunjhunun,Rajasthan,rural,FDH-04673,MST-04673,OLT-04673,True,100
333042,Nawalgarh,Jhunjhunun,Rajasthan,suburban,FDH-04674,MST-04674,OLT-04674,True,100
333053,Udaipurwati,Jhunjhunun,Rajasthan,rural,FDH-04675,MST-04675,OLT-04675,False,200
333302,Udaipurwati,Jhunjhunun,Rajasthan,suburban,FDH-04676,MST-04676,OLT-04676,True,200
333303,Udaipurwati,Jhunjhunun,Rajasthan,rural,FDH-04677,MST-04677,OLT-04677,False,1000
333304,Nawalgarh,Jhunjhunun,Rajasthan,urban,FDH-04678,MST-04678,OLT-04678,True,500
333305,Nawalgarh,Jhunjhunun,Rajasthan,suburban,FDH-04679,MST-04679,OLT-04679,False,500
333307,Udaipurwati,Jhunjhunun,Rajasthan,rural,FDH-04680,MST-04680,OLT-04680,False,100
333308,Nawalgarh,Jhunjhunun,Rajasthan,rural,FDH-04681,MST-04681,OLT-04681,False,50
333310,Pachlangi,Jhunjhunu,Rajasthan,rural,FDH-04682,MST-04682,OLT-04682,False,50
333501,Khetri,Jhunjhunun,Rajasthan,suburban,FDH-04683,MST-04683,OLT-04683,True,100
333502,Buhana,Jhunjhunun,Rajasthan,rural,FDH-04684,MST-04684,OLT-04684,False,50
333503,Khetri,Jhunjhunun,Rajasthan,rural,FDH-04685,MST-04685,OLT-04685,False,100
333504,Khetri,Jhunjhunun,Rajasthan,rural,FDH-04686,MST-04686,OLT-04686,False,200
333514,Khetri,Jhunjhunun,Rajasthan,suburban,FDH-04687,MST-04687,OLT-04687,True,100
333515,Buhana,Jhunjhunun,Rajasthan,rural,FDH-04688,MST-04688,OLT-04688,True,50
333516,Buhaana,Jhunjhunun,Rajasthan,rural,FDH-04689,MST-04689,OLT-04689,False,100
333701,Jhunjhunun,Jhunjhunun,Rajasthan,urban,FDH-04690,MST-04690,OLT-04690,True,500
333702,Nawlgarh,Jhunjhunun,Rajasthan,rural,FDH-04691,MST-04691,OLT-04691,True,500
333704,Jhunjhunun,Jhunjhunun,Rajasthan,suburban,FDH-04692,MST-04692,OLT-04692,False,100
333705,Nawalgarh,Jhunjhunun,Rajasthan,rural,FDH-04693,MST-04693,OLT-04693,False,100
333707,Nawalgarh,Jhunjhunun,Rajasthan,suburban,FDH-04694,MST-04694,OLT-04694,True,200
333801,Udaipurwati,Jhunjhunun,Rajasthan,rural,FDH-04695,MST-04695,OLT-04695,False,100
334001,Bikaner,Bikaner,Rajasthan,suburban,FDH-04696,MST-04696,OLT-04696,False,200
334003,Bikaner,Bikaner,Rajasthan,urban,FDH-04697,MST-04697,OLT-04697,True,1000
334004,Bikaner,Bikaner,Rajasthan,urban,FDH-04698,MST-04698,OLT-04698,False,100
334006,Bikaner,Bikaner,Rajasthan,suburban,FDH-04699,MST-04699,OLT-04699,True,50
334021,Chhatargarh,Bikaner,Rajasthan,rural,FDH-04700,MST-04700,OLT-04700,False,50
334022,Bikaner,Bikaner,Rajasthan,urban,FDH-04701,MST-04701,OLT-04701,True,500
334023,Bikaner,Bikaner,Rajasthan,suburban,FDH-04702,MST-04702,OLT-04702,True,50
334201,Bikaner,Bikaner,Rajasthan,urban,FDH-04703,MST-04703,OLT-04703,True,500
334202,Bikaner,Bikaner,Rajasthan,urban,FDH-04704,MST-04704,OLT-04704,True,50
334302,Bikaner,Bikaner,Rajasthan,suburban,FDH-04705,MST-04705,OLT-04705,False,200
334303,Bikaner,Bikaner,Rajasthan,urban,FDH-04706,MST-04706,OLT-04706,False,1000
334305,Bikaner,Bikaner,Rajasthan,urban,FDH-04707,MST-04707,OLT-04707,True,500
334401,Bikaner,Bikaner,Rajasthan,suburban,FDH-04708,MST-04708,OLT-04708,True,50
334402,Bikaner,Bikaner,Rajasthan,suburban,FDH-04709,MST-04709,OLT-04709,True,100
334403,Bikaner,Bikaner,Rajasthan,urban,FDH-04710,MST-04710,OLT-04710,True,200
334601,Bikaner,Bikaner,Rajasthan,suburban,FDH-04711,MST-04711,OLT-04711,True,200
334602,Bikaner,Bikaner,Rajasthan,urban,FDH-04712,MST-04712,OLT-04712,True,200
334603,Bikaner,Bikaner,Rajasthan,urban,FDH-04713,MST-04713,OLT-04713,True,1000
334604,Bikaner,Bikaner,Rajasthan,urban,FDH-04714,MST-04714,OLT-04714,True,1000
334801,Bikaner,Bikaner,Rajasthan,urban,FDH-04715,MST-04715,OLT-04715,True,100
334802,Bikaner,Bikaner,Rajasthan,urban,FDH-04716,MST-04716,OLT-04716,False,1000
334803,Bikaner,Bikaner,Rajasthan,urban,FDH-04717,MST-04717,OLT-04717,True,500
334804,Bikaner,Bikaner,Rajasthan,suburban,FDH-04718,MST-04718,OLT-04718,True,1000
334808,Bikaner,Bikaner,Rajasthan,suburban,FDH-04719,MST-04719,OLT-04719,False,100
335001,Na,Ganganagar,Rajasthan,rural,FDH-04720,MST-04720,OLT-04720,False,200
335002,Sriganganagar,Ganganagar,Rajasthan,rural,FDH-04721,MST-04721,OLT-04721,False,100
335021,Raisinghnagar,Ganganagar,Rajasthan,suburban,FDH-04722,MST-04722,OLT-04722,False,200
335022,Sriganganagar,Ganganagar,Rajasthan,suburban,FDH-04723,MST-04723,OLT-04723,False,500
335023,Chak 2 x,Sri Ganganagar,Rajasthan,rural,FDH-04724,MST-04724,OLT-04724,False,100
335024,Gajsinghpur,Ganganagar,Rajasthan,rural,FDH-04725,MST-04725,OLT-04725,False,50
335025,Sadulsahar,Ganganagar,Rajasthan,urban,FDH-04726,MST-04726,OLT-04726,False,100
335027,Kesrisinghpur,Ganganagar,Rajasthan,rural,FDH-04727,MST-04727,OLT-04727,False,50
335037,Sadulshahar,Ganganagar,Rajasthan,suburban,FDH-04728,MST-04728,OLT-04728,True,500
335038,Sriganganagar,Ganganagar,Rajasthan,rural,FDH-04729,MST-04729,OLT-04729,False,100
335039,Raisinghnagar,Ganganagar,Rajasthan,rural,FDH-04730,MST-04730,OLT-04730,True,100
335040,Padampur,Ganganagar,Rajasthan,rural,FDH-04731,MST-04731,OLT-04731,False,100
335041,Padampur,Ganganagar,Rajasthan,rural,FDH-04732,MST-04732,OLT-04732,True,50
335051,Raisinghnagar,Ganganagar,Rajasthan,rural,FDH-04733,MST-04733,OLT-04733,False,50
335061,Padampur,Ganganagar,Rajasthan,rural,FDH-04734,MST-04734,OLT-04734,False,100
335062,Sadulshahar,Ganganagar,Rajasthan,suburban,FDH-04735,MST-04735,OLT-04735,True,200
335063,Sangaria,Hanumangarh,Rajasthan,rural,FDH-04736,MST-04736,OLT-04736,False,50
335064,Hanumangarh,Hanumangarh,Rajasthan,urban,FDH-04737,MST-04737,OLT-04737,True,500
335065,Suratgarh,Hanumangarh,Rajasthan,urban,FDH-04738,MST-04738,OLT-04738,False,500
335073,Srikaranpur,Ganganagar,Rajasthan,rural,FDH-04739,MST-04739,OLT-04739,False,50
335501,Bhadra,Hanumangarh,Rajasthan,suburban,FDH-04740,MST-04740,OLT-04740,True,100
335502,Bhadra,Hanumangarh,Rajasthan,rural,FDH-04741,MST-04741,OLT-04741,False,50
335503,Bhadra,Hanumangarh,Rajasthan,rural,FDH-04742,MST-04742,OLT-04742,False,50
335504,Nohar,Hanumangarh,Rajasthan,rural,FDH-04743,MST-04743,OLT-04743,False,50
335511,Bhadra,Hanumangarh,Rajasthan,urban,FDH-04744,MST-04744,OLT-04744,True,500
335512,Hanumangarh Jn.,Hanumangarh,Rajasthan,urban,FDH-04745,MST-04745,OLT-04745,True,200
335513,Hanumangarh,Hanumangarh,Rajasthan,urban,FDH-04746,MST-04746,OLT-04746,False,500
335523,Nohar,Hanumangarh,Rajasthan,suburban,FDH-04747,MST-04747,OLT-04747,False,100
335524,Rawatsar,Hanumangarh,Rajasthan,rural,FDH-04748,MST-04748,OLT-04748,True,500
335525,Tibbi,Hanumangarh,Rajasthan,rural,FDH-04749,MST-04749,OLT-04749,True,100
335526,Tibbi,Hanumangarh,Rajasthan,urban,FDH-04750,MST-04750,OLT-04750,True,1000
335701,Anupgarh,Ganganagar,Rajasthan,rural,FDH-04751,MST-04751,OLT-04751,True,100
335702,Sribijenagar,Ganganagar,Rajasthan,urban,FDH-04752,MST-04752,OLT-04752,True,500
335703,Sribijeynagar,Ganganagar,Rajasthan,suburban,FDH-04753,MST-04753,OLT-04753,True,500
335704,Sribijaynagar,Ganganagar,Rajasthan,rural,FDH-04754,MST-04754,OLT-04754,True,100
335705,Chak 3 fdm,Sri Ganganagar,Rajasthan,rural,FDH-04755,MST-04755,OLT-04755,False,200
335707,Gharsana,Ganganagar,Rajasthan,rural,FDH-04756,MST-04756,OLT-04756,False,200
335711,Gharsana,Ganganagar,Rajasthan,rural,FDH-04757,MST-04757,OLT-04757,False,200
335771,Mandi Gharsana,Sri Ganganagar,Rajasthan,suburban,FDH-04758,MST-04758,OLT-04758,False,100
335801,Bhadra,Hanumangarh,Rajasthan,rural,FDH-04759,MST-04759,OLT-04759,False,200
335802,Pilibanga,Hanumangarh,Rajasthan,rural,FDH-04760,MST-04760,OLT-04760,False,50
335803,Pilibangan,Hanumangarh,Rajasthan,urban,FDH-04761,MST-04761,OLT-04761,True,200
335804,Suratgarh,Ganganagar,Rajasthan,urban,FDH-04762,MST-04762,OLT-04762,True,100
335805,Suratgarh,Ganganagar,Rajasthan,urban,FDH-04763,MST-04763,OLT-04763,True,100
335901,Kesrisinghpur,Ganganagar,Rajasthan,rural,FDH-04764,MST-04764,OLT-04764,True,50
341001,Na,Nagaur,Rajasthan,rural,FDH-04765,MST-04765,OLT-04765,True,50
341021,Nagaur,Nagaur,Rajasthan,suburban,FDH-04766,MST-04766,OLT-04766,True,200
341022,Nagaur,Nagaur,Rajasthan,suburban,FDH-04767,MST-04767,OLT-04767,True,50
341023,Jael,Nagaur,Rajasthan,suburban,FDH-04768,MST-04768,OLT-04768,False,200
341024,Nagaur,Nagaur,Rajasthan,urban,FDH-04769,MST-04769,OLT-04769,False,200
341025,Khinwsar,Nagaur,Rajasthan,rural,FDH-04770,MST-04770,OLT-04770,True,50
341026,Nagaur,Nagaur,Rajasthan,urban,FDH-04771,MST-04771,OLT-04771,True,50
341027,Nagaur,Nagaur,Rajasthan,suburban,FDH-04772,MST-04772,OLT-04772,True,100
341028,Mundwa,Nagaur,Rajasthan,rural,FDH-04773,MST-04773,OLT-04773,False,100
341029,Nagaur,Nagaur,Rajasthan,suburban,FDH-04774,MST-04774,OLT-04774,True,50
341030,Nagaur,Nagaur,Rajasthan,urban,FDH-04775,MST-04775,OLT-04775,False,500
341031,Na,Nagaur,Rajasthan,rural,FDH-04776,MST-04776,OLT-04776,False,100
341301,Didwana,Nagaur,Rajasthan,suburban,FDH-04777,MST-04777,OLT-04777,True,500
341302,Degana,Nagaur,Rajasthan,urban,FDH-04778,MST-04778,OLT-04778,True,500
341303,Didwana,Nagaur,Rajasthan,urban,FDH-04779,MST-04779,OLT-04779,True,1000
341304,Ladnun,Nagaur,Rajasthan,rural,FDH-04780,MST-04780,OLT-04780,False,1000
341305,Didwana,Nagaur,Rajasthan,urban,FDH-04781,MST-04781,OLT-04781,True,500
341306,Ladnun,Nagaur,Rajasthan,suburban,FDH-04782,MST-04782,OLT-04782,True,500
341316,Ladnun,Nagaur,Rajasthan,suburban,FDH-04783,MST-04783,OLT-04783,True,50
341317,Ladnun,Nagaur,Rajasthan,rural,FDH-04784,MST-04784,OLT-04784,False,100
341318,Degana,Nagaur,Rajasthan,rural,FDH-04785,MST-04785,OLT-04785,False,200
341319,Degana,Nagaur,Rajasthan,suburban,FDH-04786,MST-04786,OLT-04786,True,200
341501,Degana,Nagaur,Rajasthan,urban,FDH-04787,MST-04787,OLT-04787,False,500
341502,Parbatsar,Nagaur,Rajasthan,suburban,FDH-04788,MST-04788,OLT-04788,True,1000
341503,Degana,Nagaur,Rajasthan,suburban,FDH-04789,MST-04789,OLT-04789,True,500
341504,Degana,Nagaur,Rajasthan,rural,FDH-04790,MST-04790,OLT-04790,False,200
341505,Parbatsar,Nagaur,Rajasthan,rural,FDH-04791,MST-04791,OLT-04791,False,100
341506,Didwana,Nagaur,Rajasthan,suburban,FDH-04792,MST-04792,OLT-04792,False,200
341507,Nawacity,Nagaur,Rajasthan,suburban,FDH-04793,MST-04793,OLT-04793,False,1000
341508,Nawacity,Nagaur,Rajasthan,suburban,FDH-04794,MST-04794,OLT-04794,True,100
341509,Nawacity,Nagaur,Rajasthan,urban,FDH-04795,MST-04795,OLT-04795,True,200
341510,Merta,Nagaur,Rajasthan,suburban,FDH-04796,MST-04796,OLT-04796,True,100
341511,Merta,Nagaur,Rajasthan,urban,FDH-04797,MST-04797,OLT-04797,True,200
341512,Parbatsar,Nagaur,Rajasthan,rural,FDH-04798,MST-04798,OLT-04798,True,1000
341513,Merta,Nagaur,Rajasthan,rural,FDH-04799,MST-04799,OLT-04799,False,100
341514,Merta,Nagaur,Rajasthan,urban,FDH-04800,MST-04800,OLT-04800,True,200
341515,Degana,Nagaur,Rajasthan,suburban,FDH-04801,MST-04801,OLT-04801,True,200
341516,Didwana,Nagaur,Rajasthan,rural,FDH-04802,MST-04802,OLT-04802,False,200
341517,Ladnun,Nagaur,Rajasthan,suburban,FDH-04803,MST-04803,OLT-04803,True,200
341518,Merta,Nagaur,Rajasthan,rural,FDH-04804,MST-04804,OLT-04804,False,50
341519,Nawacity,Nagaur,Rajasthan,suburban,FDH-04805,MST-04805,OLT-04805,True,50
341520,Degana,Nagaur,Rajasthan,rural,FDH-04806,MST-04806,OLT-04806,False,100
341533,Nawacity,Nagaur,Rajasthan,urban,FDH-04807,MST-04807,OLT-04807,True,200
341542,Bidiad,Nagaur,Rajasthan,suburban,FDH-04808,MST-04808,OLT-04808,True,200
341551,Didwana,Nagaur,Rajasthan,urban,FDH-04809,MST-04809,OLT-04809,True,100
342001,Jodhpur,Jodhpur,Rajasthan,suburban,FDH-04810,MST-04810,OLT-04810,True,200
342002,Jodhpur City,Jodhpur,Rajasthan,suburban,FDH-04811,MST-04811,OLT-04811,True,1000
342003,Jodhpur,Jodhpur,Rajasthan,urban,FDH-04812,MST-04812,OLT-04812,True,100
342004,Pratap Nagar,Jodhpur,Rajasthan,urban,FDH-04813,MST-04813,OLT-04813,True,500
342005,Jodhpur,Jodhpur,Rajasthan,urban,FDH-04814,MST-04814,OLT-04814,True,1000
342006,Jodhpur,Jodhpur,Rajasthan,suburban,FDH-04815,MST-04815,OLT-04815,False,50
342007,Jodhpur,Jodhpur,Rajasthan,urban,FDH-04816,MST-04816,OLT-04816,True,1000
342008,Jodhpur,Jodhpur,Rajasthan,suburban,FDH-04817,MST-04817,OLT-04817,False,50
342010,Jodhpur Laxmi nagar,Jodhpur,Rajasthan,rural,FDH-04818,MST-04818,OLT-04818,True,200
342011,Jodhpur,Jodhpur,Rajasthan,suburban,FDH-04819,MST-04819,OLT-04819,True,50
342012,Na,Jodhpur,Rajasthan,suburban,FDH-04820,MST-04820,OLT-04820,True,50
342013,Jodhpur,Jodhpur,Rajasthan,suburban,FDH-04821,MST-04821,OLT-04821,True,100
342014,Jodhpur,Jodhpur,Rajasthan,urban,FDH-04822,MST-04822,OLT-04822,False,1000
342015,Jodhpur,Jodhpur,Rajasthan,suburban,FDH-04823,MST-04823,OLT-04823,True,1000
342021,Setrawa,Jodhpur,Rajasthan,suburban,FDH-04824,MST-04824,OLT-04824,False,100
342022,Jodhpur,Jodhpur,Rajasthan,urban,FDH-04825,MST-04825,OLT-04825,True,1000
342023,Jodhpur,Jodhpur,Rajasthan,urban,FDH-04826,MST-04826,OLT-04826,False,1000
342024,Na,Jodhpur,Rajasthan,rural,FDH-04827,MST-04827,OLT-04827,False,100
342025,Setrawa,Jodhpur,Rajasthan,suburban,FDH-04828,MST-04828,OLT-04828,True,200
342026,Jodhpur,Jodhpur,Rajasthan,suburban,FDH-04829,MST-04829,OLT-04829,True,100
342027,Jodhpur,Jodhpur,Rajasthan,suburban,FDH-04830,MST-04830,OLT-04830,False,500
342028,Tena,Jodhpur,Rajasthan,rural,FDH-04831,MST-04831,OLT-04831,False,50
342037,Lavera Baori,Jodhpur,Rajasthan,suburban,FDH-04832,MST-04832,OLT-04832,False,200
342301,Phalodi,Jodhpur,Rajasthan,suburban,FDH-04833,MST-04833,OLT-04833,True,200
342302,Lohawat,Jodhpur,Rajasthan,rural,FDH-04834,MST-04834,OLT-04834,True,100
342303,Osian,Jodhpur,Rajasthan,rural,FDH-04835,MST-04835,OLT-04835,False,1000
342304,Jodhpur,Jodhpur,Rajasthan,suburban,FDH-04836,MST-04836,OLT-04836,True,200
342305,Mathania,Jodhpur,Rajasthan,suburban,FDH-04837,MST-04837,OLT-04837,False,500
342306,Teori,Jodhpur,Rajasthan,rural,FDH-04838,MST-04838,OLT-04838,False,100
